id,timestamp,lp,v,gtt,gtn,ggn,ts,tp,t48,t1,t2,p48,p1,p2,pexh,tic,mf,decay_coeff_comp,decay_coeff_turbine,turbine_id
1138,2025-09-21 13:09:30,3.13,9.0,8916.59,1427.08,7281.45,65.66,65.66,586.35,288.0,585.61,1.42,1.0,7.59,1.02,16.67,0.25,0.95,1.0,1
1139,2025-09-21 13:09:40,4.15,12.0,14915.17,1619.53,7832.74,116.51,116.51,644.81,288.0,611.16,1.71,1.0,9.06,1.02,18.14,0.36,0.95,1.0,1
1140,2025-09-21 13:09:50,5.16,15.0,22054.13,1926.35,8395.15,178.49,178.49,707.42,288.0,640.21,2.07,1.0,10.94,1.03,25.41,0.5,0.95,1.0,1
1141,2025-09-21 13:10:00,6.15,18.0,30137.73,2303.22,8833.06,251.25,251.25,770.5,288.0,668.71,2.51,1.0,13.11,1.03,34.36,0.68,0.95,1.0,1
1142,2025-09-21 13:10:10,7.18,21.0,39922.96,2690.95,9104.16,338.78,338.78,843.46,288.0,700.82,3.0,1.0,15.52,1.04,46.07,0.91,0.95,1.0,1
1143,2025-09-21 13:10:20,8.22,24.0,54250.32,3108.69,9418.77,471.68,471.68,949.33,288.0,738.83,3.66,1.0,18.58,1.04,64.69,1.28,0.95,1.0,1
1144,2025-09-21 13:10:30,6.21,18.0,41610.13,2676.54,8621.17,364.11,364.11,828.85,288.0,690.9,3.06,1.0,15.48,1.04,50.04,1.02,0.95,1.0,1
1145,2025-09-21 13:10:40,4.18,12.0,25777.81,2096.7,7799.83,225.79,225.79,695.67,288.0,632.98,2.27,1.0,11.58,1.03,36.59,0.68,0.95,1.0,1
1146,2025-09-21 13:10:50,2.12,6.0,4311.52,1372.15,6923.68,30.92,30.92,526.91,288.0,565.88,1.24,1.0,6.64,1.02,10.69,0.17,0.95,1.0,1
1147,2025-09-21 13:11:00,3.13,9.0,8868.13,1427.43,7284.06,65.73,65.73,584.04,288.0,585.25,1.42,1.0,7.57,1.02,16.38,0.25,0.95,1.0,1
1148,2025-09-21 13:11:10,4.15,12.0,14915.32,1619.53,7834.59,116.5,116.5,643.94,288.0,611.0,1.7,1.0,9.05,1.02,18.1,0.36,0.95,1.0,1
1149,2025-09-21 13:11:20,5.16,15.0,22054.37,1926.35,8396.48,178.49,178.49,706.47,288.0,640.02,2.07,1.0,10.93,1.03,25.36,0.5,0.95,1.0,1
1150,2025-09-21 13:11:30,6.15,18.0,30137.85,2303.22,8833.88,251.23,251.23,769.5,288.0,668.53,2.51,1.0,13.1,1.03,34.3,0.68,0.95,1.0,1
1151,2025-09-21 13:11:40,7.18,21.0,39922.96,2690.95,9104.81,338.8,338.8,842.44,288.0,700.64,3.0,1.0,15.51,1.04,45.99,0.91,0.95,1.0,1
1152,2025-09-21 13:11:50,8.22,24.0,54250.35,3108.69,9419.31,471.68,471.68,948.38,288.0,738.68,3.66,1.0,18.56,1.04,64.6,1.28,0.95,1.0,1
1153,2025-09-21 13:12:00,6.21,18.0,41585.6,2675.61,8621.77,364.08,364.08,827.33,288.0,690.61,3.05,1.0,15.45,1.04,49.97,1.02,0.95,1.0,1
1154,2025-09-21 13:12:10,4.18,12.0,25708.08,2096.3,7801.47,225.83,225.83,692.75,288.0,632.52,2.27,1.0,11.56,1.03,36.05,0.68,0.95,1.0,1
1155,2025-09-21 13:12:20,2.12,6.0,4241.68,1371.74,6925.94,30.95,30.95,524.02,288.0,565.41,1.24,1.0,6.62,1.02,10.17,0.16,0.95,1.0,1
1156,2025-09-21 13:12:30,3.13,9.0,8823.0,1427.95,7286.77,65.82,65.82,581.75,288.0,584.93,1.42,1.0,7.56,1.02,15.85,0.25,0.95,1.0,1
1157,2025-09-21 13:12:40,4.15,12.0,14915.39,1619.53,7836.44,116.51,116.51,643.08,288.0,610.84,1.7,1.0,9.04,1.02,18.06,0.36,0.95,1.0,1
1158,2025-09-21 13:12:50,5.16,15.0,22054.41,1926.35,8397.81,178.51,178.51,705.52,288.0,639.84,2.07,1.0,10.92,1.03,25.3,0.5,0.95,1.0,1
1159,2025-09-21 13:13:00,6.15,18.0,30137.77,2303.22,8834.69,251.28,251.28,768.5,288.0,668.34,2.51,1.0,13.09,1.03,34.23,0.68,0.95,1.0,1
1160,2025-09-21 13:13:10,7.18,21.0,39922.88,2690.95,9105.45,338.82,338.82,841.42,288.0,700.47,3.0,1.0,15.49,1.04,45.91,0.91,0.95,1.0,1
1161,2025-09-21 13:13:20,8.22,24.0,54250.39,3108.69,9419.85,471.75,471.75,947.43,288.0,738.53,3.66,1.0,18.54,1.04,64.51,1.28,0.95,1.0,1
1162,2025-09-21 13:13:30,6.21,18.0,41729.41,2680.2,8626.12,364.38,364.38,830.66,288.0,691.32,3.06,1.0,15.47,1.04,49.91,1.02,0.95,1.0,1
1163,2025-09-21 13:13:40,4.18,12.0,25838.79,2101.03,7806.61,226.17,226.17,695.7,288.0,633.16,2.28,1.0,11.57,1.03,35.99,0.68,0.95,1.0,1
1164,2025-09-21 13:13:50,2.12,6.0,4372.29,1376.47,6931.71,31.25,31.25,526.99,288.0,566.05,1.25,1.0,6.64,1.02,10.14,0.17,0.95,1.0,1
1165,2025-09-21 13:14:00,3.13,9.0,8809.95,1428.09,7289.24,65.84,65.84,580.5,288.0,584.71,1.42,1.0,7.55,1.02,15.8,0.25,0.95,1.0,1
1166,2025-09-21 13:14:10,4.15,12.0,14915.47,1619.53,7838.3,116.5,116.5,642.22,288.0,610.68,1.7,1.0,9.03,1.02,18.02,0.36,0.95,1.0,1
1167,2025-09-21 13:14:20,5.16,15.0,22054.47,1926.35,8399.13,178.51,178.51,704.57,288.0,639.66,2.07,1.0,10.91,1.03,25.25,0.5,0.95,1.0,1
1168,2025-09-21 13:14:30,6.15,18.0,30137.69,2303.21,8835.5,251.24,251.24,767.5,288.0,668.16,2.51,1.0,13.07,1.03,34.16,0.68,0.95,1.0,1
1169,2025-09-21 13:14:40,7.18,21.0,39922.75,2690.94,9106.09,338.84,338.84,840.4,288.0,700.29,3.0,1.0,15.47,1.04,45.83,0.91,0.95,1.0,1
1170,2025-09-21 13:14:50,8.22,24.0,54250.98,3108.69,9420.39,471.77,471.77,946.49,288.0,738.39,3.66,1.0,18.52,1.04,64.42,1.28,0.95,1.0,1
1171,2025-09-21 13:15:00,6.21,18.0,42415.47,2653.08,8587.96,362.93,362.93,866.31,288.0,695.54,3.08,1.0,15.63,1.04,60.97,1.07,0.95,0.99,1
1172,2025-09-21 13:15:10,4.18,12.0,27603.92,2076.43,7747.99,225.16,225.16,767.59,288.0,642.95,2.33,1.0,11.99,1.03,47.58,0.77,0.95,0.98,1
1173,2025-09-21 13:15:20,2.12,6.0,6135.82,1351.87,6850.52,30.21,30.21,605.75,288.0,577.04,1.3,1.0,7.13,1.02,22.03,0.26,0.96,0.98,1
1174,2025-09-21 13:15:30,3.13,9.0,9887.32,1430.6,7228.96,66.31,66.31,630.13,288.0,592.65,1.45,1.0,7.93,1.02,16.91,0.3,0.96,0.98,1
1175,2025-09-21 13:15:40,4.15,12.0,14912.35,1619.51,7790.39,116.49,116.49,663.84,288.0,614.53,1.71,1.0,9.26,1.02,19.09,0.38,0.96,0.98,1
1176,2025-09-21 13:15:50,5.16,15.0,22049.81,1926.41,8364.59,178.46,178.46,728.54,288.0,644.09,2.08,1.0,11.19,1.03,26.63,0.53,0.96,0.98,1
1177,2025-09-21 13:16:00,6.15,18.0,30137.04,2303.28,8814.22,251.23,251.23,792.61,288.0,672.63,2.52,1.0,13.42,1.03,35.86,0.71,0.96,0.98,1
1178,2025-09-21 13:16:10,7.18,21.0,39924.06,2691.02,9089.41,338.78,338.78,865.93,288.0,704.55,3.02,1.0,15.9,1.04,47.86,0.95,0.96,0.98,1
1179,2025-09-21 13:16:20,8.22,24.0,54247.69,3108.67,9405.97,471.68,471.68,969.99,288.0,741.91,3.68,1.0,19.06,1.04,66.27,1.32,0.96,0.98,1
1180,2025-09-21 13:16:30,6.21,18.0,41655.78,2655.3,8579.24,362.92,362.92,856.64,288.0,694.12,3.07,1.0,15.88,1.04,59.77,1.07,0.96,0.98,1
1181,2025-09-21 13:16:40,4.18,12.0,26813.93,2078.16,7743.14,225.11,225.11,748.65,288.0,640.12,2.32,1.0,12.06,1.03,45.68,0.75,0.96,0.98,1
1182,2025-09-21 13:16:50,2.12,6.0,5352.85,1353.61,6853.24,30.23,30.23,579.62,288.0,573.15,1.28,1.0,6.97,1.02,19.72,0.23,0.96,0.98,1
1183,2025-09-21 13:17:00,3.13,9.0,9857.57,1430.11,7231.01,66.22,66.22,628.59,288.0,592.35,1.45,1.0,7.91,1.02,16.98,0.3,0.96,0.98,1
1184,2025-09-21 13:17:10,4.15,12.0,14912.49,1619.51,7792.22,116.48,116.48,662.93,288.0,614.36,1.71,1.0,9.26,1.02,19.04,0.38,0.96,0.98,1
1185,2025-09-21 13:17:20,5.16,15.0,22050.07,1926.41,8365.91,178.44,178.44,727.53,288.0,643.9,2.08,1.0,11.18,1.03,26.58,0.53,0.96,0.98,1
1186,2025-09-21 13:17:30,6.15,18.0,30137.12,2303.28,8815.04,251.26,251.26,791.55,288.0,672.43,2.52,1.0,13.41,1.03,35.79,0.71,0.96,0.98,1
1187,2025-09-21 13:17:40,7.18,21.0,39924.22,2691.03,9090.05,338.86,338.86,864.86,288.0,704.36,3.02,1.0,15.89,1.04,47.77,0.95,0.96,0.98,1
1188,2025-09-21 13:17:50,8.22,24.0,54248.07,3108.68,9406.54,471.7,471.7,968.99,288.0,741.75,3.68,1.0,19.04,1.04,66.21,1.32,0.96,0.98,1
1189,2025-09-21 13:18:00,6.21,18.0,41372.07,2660.89,8583.63,363.2,363.2,842.75,288.0,692.29,3.06,1.0,15.8,1.04,56.1,1.05,0.96,0.98,1
1190,2025-09-21 13:18:10,4.18,12.0,26546.12,2084.1,7748.47,225.39,225.39,735.16,288.0,638.4,2.3,1.0,11.98,1.03,42.02,0.73,0.96,0.98,1
1191,2025-09-21 13:18:20,2.12,6.0,5084.72,1359.55,6859.15,30.6,30.6,566.16,288.0,571.42,1.27,1.0,6.9,1.02,16.04,0.21,0.96,0.98,1
1192,2025-09-21 13:18:30,3.13,9.0,9873.73,1430.46,7233.6,66.28,66.28,628.08,288.0,592.29,1.45,1.0,7.91,1.02,16.92,0.3,0.96,0.98,1
1193,2025-09-21 13:18:40,4.15,12.0,14912.61,1619.51,7794.05,116.47,116.47,662.03,288.0,614.2,1.71,1.0,9.25,1.02,19.0,0.38,0.96,0.98,1
1194,2025-09-21 13:18:50,5.16,15.0,22050.29,1926.4,8367.23,178.42,178.42,726.52,288.0,643.71,2.08,1.0,11.17,1.03,26.52,0.53,0.96,0.98,1
1195,2025-09-21 13:19:00,6.15,18.0,30137.14,2303.28,8815.86,251.23,251.23,790.5,288.0,672.24,2.52,1.0,13.39,1.03,35.72,0.71,0.96,0.98,1
1196,2025-09-21 13:19:10,7.18,21.0,39924.35,2691.03,9090.69,338.84,338.84,863.78,288.0,704.17,3.02,1.0,15.87,1.04,47.69,0.94,0.96,0.98,1
1197,2025-09-21 13:19:20,8.22,24.0,54248.47,3108.68,9407.1,471.77,471.77,967.99,288.0,741.59,3.68,1.0,19.02,1.04,66.15,1.32,0.96,0.98,1
1198,2025-09-21 13:19:30,6.21,18.0,41370.77,2666.6,8588.6,363.6,363.6,838.66,288.0,692.08,3.06,1.0,15.78,1.04,52.86,1.04,0.96,0.98,1
1199,2025-09-21 13:19:40,4.18,12.0,26466.07,2088.65,7753.45,225.59,225.59,729.36,288.0,637.89,2.3,1.0,11.95,1.03,39.29,0.72,0.96,0.98,1
1200,2025-09-21 13:19:50,2.12,6.0,5004.3,1364.11,6864.72,30.71,30.71,560.38,288.0,570.92,1.26,1.0,6.88,1.02,13.3,0.2,0.96,0.98,1
1201,2025-09-21 13:20:00,3.13,9.0,9795.15,1429.31,7235.26,66.07,66.07,625.43,288.0,591.84,1.45,1.0,7.89,1.02,17.38,0.29,0.96,0.98,1
1202,2025-09-21 13:20:10,4.15,12.0,14912.75,1619.51,7795.88,116.49,116.49,661.12,288.0,614.03,1.71,1.0,9.24,1.02,18.96,0.38,0.96,0.98,1
1203,2025-09-21 13:20:20,5.16,15.0,22050.49,1926.4,8368.55,178.46,178.46,725.52,288.0,643.51,2.08,1.0,11.16,1.03,26.46,0.52,0.96,0.98,1
1204,2025-09-21 13:20:30,6.15,18.0,30137.22,2303.27,8816.67,251.27,251.27,789.44,288.0,672.04,2.52,1.0,13.38,1.03,35.65,0.71,0.96,0.98,1
1205,2025-09-21 13:20:40,7.18,21.0,39924.4,2691.03,9091.32,338.86,338.86,862.71,288.0,703.98,3.01,1.0,15.85,1.04,47.61,0.94,0.96,0.98,1
1206,2025-09-21 13:20:50,8.22,24.0,54248.57,3108.69,9407.66,471.75,471.75,966.99,288.0,741.43,3.68,1.0,19.0,1.04,66.09,1.31,0.96,0.98,1
1207,2025-09-21 13:21:00,6.21,18.0,41533.6,2674.0,8594.94,364.0,364.0,841.95,288.0,692.93,3.07,1.0,15.8,1.04,50.94,1.04,0.96,0.98,1
1208,2025-09-21 13:21:10,4.18,12.0,26617.47,2095.85,7760.39,225.96,225.96,732.44,288.0,638.69,2.31,1.0,11.98,1.03,37.42,0.73,0.96,0.98,1
1209,2025-09-21 13:21:20,2.12,6.0,5155.61,1371.3,6872.26,31.09,31.09,563.49,288.0,571.71,1.27,1.0,6.91,1.02,11.42,0.21,0.96,0.98,1
1210,2025-09-21 13:21:30,3.13,9.0,9783.9,1429.12,7237.52,66.04,66.04,624.31,288.0,591.63,1.45,1.0,7.88,1.02,17.37,0.29,0.96,0.98,1
1211,2025-09-21 13:21:40,4.15,12.0,14912.91,1619.51,7797.72,116.48,116.48,660.22,288.0,613.86,1.71,1.0,9.23,1.02,18.91,0.37,0.96,0.98,1
1212,2025-09-21 13:21:50,5.16,15.0,22050.73,1926.4,8369.87,178.43,178.43,724.51,288.0,643.32,2.08,1.0,11.15,1.03,26.4,0.52,0.96,0.98,1
1213,2025-09-21 13:22:00,6.15,18.0,30137.28,2303.27,8817.49,251.2,251.2,788.4,288.0,671.85,2.52,1.0,13.36,1.03,35.58,0.7,0.96,0.98,1
1214,2025-09-21 13:22:10,7.18,21.0,39924.48,2691.03,9091.96,338.82,338.82,861.64,288.0,703.8,3.01,1.0,15.83,1.04,47.52,0.94,0.96,0.98,1
1215,2025-09-21 13:22:20,8.22,24.0,54248.64,3108.7,9408.21,471.68,471.68,966.0,288.0,741.27,3.68,1.0,18.97,1.04,66.03,1.31,0.96,0.98,1
1216,2025-09-21 13:22:30,6.21,18.0,41655.74,2678.34,8599.16,364.21,364.21,844.68,288.0,693.53,3.07,1.0,15.81,1.04,50.91,1.05,0.96,0.98,1
1217,2025-09-21 13:22:40,4.18,12.0,26687.2,2099.56,7764.96,226.04,226.04,734.0,288.0,639.1,2.31,1.0,11.98,1.03,37.64,0.73,0.96,0.98,1
1218,2025-09-21 13:22:50,2.12,6.0,5225.23,1375.01,6877.42,31.23,31.23,565.07,288.0,572.12,1.27,1.0,6.92,1.02,11.63,0.21,0.96,0.98,1
1219,2025-09-21 13:23:00,3.13,9.0,9731.61,1428.5,7239.52,65.92,65.92,622.21,288.0,591.27,1.45,1.0,7.86,1.02,17.56,0.29,0.96,0.98,1
1220,2025-09-21 13:23:10,4.15,12.0,14913.0,1619.51,7799.55,116.48,116.48,659.32,288.0,613.7,1.71,1.0,9.22,1.02,18.87,0.37,0.96,0.98,1
1221,2025-09-21 13:23:20,5.16,15.0,22050.87,1926.39,8371.18,178.46,178.46,723.51,288.0,643.13,2.08,1.0,11.14,1.03,26.35,0.52,0.96,0.98,1
1222,2025-09-21 13:23:30,6.15,18.0,30137.21,2303.26,8818.3,251.27,251.27,787.35,288.0,671.65,2.52,1.0,13.35,1.03,35.51,0.7,0.96,0.98,1
1223,2025-09-21 13:23:40,7.18,21.0,39924.41,2691.03,9092.59,338.88,338.88,860.58,288.0,703.61,3.01,1.0,15.82,1.04,47.44,0.94,0.96,0.98,1
1224,2025-09-21 13:23:50,8.22,24.0,54248.99,3108.7,9408.77,471.8,471.8,965.01,288.0,741.1,3.68,1.0,18.95,1.04,65.97,1.31,0.96,0.98,1
1225,2025-09-21 13:24:00,6.21,18.0,41838.62,2682.98,8603.66,364.58,364.58,849.38,288.0,694.45,3.08,1.0,15.84,1.04,50.87,1.05,0.96,0.98,1
1226,2025-09-21 13:24:10,4.18,12.0,26826.27,2103.85,7769.97,226.35,226.35,737.69,288.0,639.85,2.32,1.0,12.01,1.03,37.77,0.73,0.96,0.98,1
1227,2025-09-21 13:24:20,2.12,6.0,5363.87,1379.3,6883.03,31.45,31.45,568.79,288.0,572.87,1.28,1.0,6.95,1.02,11.74,0.21,0.96,0.98,1
1228,2025-09-21 13:24:30,3.13,9.0,9687.92,1428.15,7241.68,65.87,65.87,620.29,288.0,590.95,1.45,1.0,7.85,1.02,17.66,0.29,0.96,0.98,1
1229,2025-09-21 13:24:40,4.15,12.0,14913.08,1619.51,7801.38,116.48,116.48,658.42,288.0,613.53,1.71,1.0,9.21,1.02,18.82,0.37,0.96,0.98,1
1230,2025-09-21 13:24:50,5.16,15.0,22051.06,1926.39,8372.5,178.44,178.44,722.51,288.0,642.94,2.08,1.0,11.13,1.03,26.29,0.52,0.96,0.98,1
1231,2025-09-21 13:25:00,6.15,18.0,30137.18,2303.26,8819.12,251.21,251.21,786.3,288.0,671.46,2.51,1.0,13.34,1.03,35.44,0.7,0.96,0.98,1
1232,2025-09-21 13:25:10,7.18,21.0,39924.39,2691.03,9093.23,338.78,338.78,859.51,288.0,703.42,3.01,1.0,15.8,1.04,47.35,0.94,0.96,0.98,1
1233,2025-09-21 13:25:20,8.22,24.0,54248.97,3108.7,9409.32,471.71,471.71,964.02,288.0,740.95,3.68,1.0,18.93,1.04,65.91,1.31,0.96,0.98,1
1234,2025-09-21 13:25:30,6.21,18.0,42040.7,2686.41,8607.36,364.73,364.73,854.73,288.0,695.41,3.09,1.0,15.86,1.04,50.84,1.06,0.96,0.98,1
1235,2025-09-21 13:25:40,4.18,12.0,26993.87,2107.05,7774.24,226.51,226.51,742.22,288.0,640.66,2.32,1.0,12.03,1.03,37.71,0.74,0.96,0.98,1
1236,2025-09-21 13:25:50,2.12,6.0,5531.32,1382.49,6887.89,31.62,31.62,573.35,288.0,573.68,1.29,1.0,6.98,1.02,11.68,0.22,0.96,0.98,1
1237,2025-09-21 13:26:00,3.13,9.0,9653.5,1427.91,7243.9,65.82,65.82,618.56,288.0,590.64,1.45,1.0,7.83,1.02,17.58,0.29,0.96,0.98,1
1238,2025-09-21 13:26:10,4.15,12.0,14913.19,1619.52,7803.22,116.49,116.49,657.52,288.0,613.37,1.71,1.0,9.2,1.02,18.78,0.37,0.96,0.98,1
1239,2025-09-21 13:26:20,5.16,15.0,22051.24,1926.39,8373.82,178.45,178.45,721.52,288.0,642.75,2.08,1.0,11.11,1.03,26.23,0.52,0.96,0.98,1
1240,2025-09-21 13:26:30,6.15,18.0,30137.16,2303.26,8819.94,251.22,251.22,785.25,288.0,671.27,2.51,1.0,13.32,1.03,35.37,0.7,0.96,0.98,1
1241,2025-09-21 13:26:40,7.18,21.0,39924.31,2691.02,9093.87,338.81,338.81,858.45,288.0,703.24,3.01,1.0,15.78,1.04,47.27,0.94,0.96,0.98,1
1242,2025-09-21 13:26:50,8.22,24.0,54249.11,3108.7,9409.87,471.77,471.77,963.03,288.0,740.79,3.68,1.0,18.91,1.04,65.85,1.31,0.96,0.98,1
1243,2025-09-21 13:27:00,6.21,18.0,42154.77,2687.62,8609.47,364.87,364.87,857.38,288.0,695.87,3.09,1.0,15.87,1.04,50.81,1.06,0.96,0.98,1
1244,2025-09-21 13:27:10,4.18,12.0,27062.97,2107.89,7776.85,226.54,226.54,743.87,288.0,640.99,2.33,1.0,12.04,1.03,37.98,0.74,0.96,0.98,1
1245,2025-09-21 13:27:20,2.12,6.0,5600.16,1383.34,6891.1,31.63,31.63,575.02,288.0,574.01,1.29,1.0,6.99,1.02,11.93,0.22,0.96,0.98,1
1246,2025-09-21 13:27:30,3.13,9.0,9608.65,1427.55,7246.06,65.75,65.75,616.65,288.0,590.35,1.44,1.0,7.82,1.02,17.82,0.29,0.96,0.98,1
1247,2025-09-21 13:27:40,4.15,12.0,14913.42,1619.52,7805.06,116.49,116.49,656.63,288.0,613.21,1.71,1.0,9.19,1.02,18.73,0.37,0.96,0.98,1
1248,2025-09-21 13:27:50,5.16,15.0,22051.53,1926.38,8375.14,178.48,178.48,720.53,288.0,642.57,2.08,1.0,11.1,1.03,26.17,0.52,0.96,0.98,1
1249,2025-09-21 13:28:00,6.15,18.0,30137.26,2303.25,8820.76,251.24,251.24,784.21,288.0,671.08,2.51,1.0,13.31,1.03,35.3,0.7,0.96,0.98,1
1250,2025-09-21 13:28:10,7.18,21.0,39924.27,2691.02,9094.5,338.82,338.82,857.39,288.0,703.05,3.01,1.0,15.76,1.04,47.19,0.93,0.96,0.98,1
1251,2025-09-21 13:28:20,8.22,24.0,54249.43,3108.7,9410.42,471.67,471.67,962.05,288.0,740.63,3.68,1.0,18.89,1.04,65.79,1.31,0.96,0.98,1
1252,2025-09-21 13:28:30,6.21,18.0,42398.97,2688.76,8611.63,364.86,364.86,863.92,288.0,696.9,3.1,1.0,15.9,1.04,50.78,1.07,0.96,0.98,1
1253,2025-09-21 13:28:40,4.18,12.0,27200.69,2108.4,7779.34,226.42,226.42,747.78,288.0,641.61,2.33,1.0,12.05,1.03,38.13,0.74,0.96,0.98,1
1254,2025-09-21 13:28:50,2.12,6.0,5737.45,1383.84,6894.19,31.59,31.59,578.95,288.0,574.62,1.3,1.0,7.02,1.02,12.07,0.22,0.96,0.98,1
1255,2025-09-21 13:29:00,3.13,9.0,9502.18,1426.91,7248.04,65.64,65.64,613.1,288.0,589.79,1.44,1.0,7.79,1.02,17.95,0.28,0.96,0.98,1
1256,2025-09-21 13:29:10,4.15,12.0,14913.47,1619.52,7806.89,116.49,116.49,655.74,288.0,613.04,1.71,1.0,9.18,1.02,18.69,0.37,0.96,0.98,1
1257,2025-09-21 13:29:20,5.16,15.0,22051.63,1926.38,8376.46,178.45,178.45,719.54,288.0,642.38,2.08,1.0,11.09,1.03,26.12,0.52,0.96,0.98,1
1258,2025-09-21 13:29:30,6.15,18.0,30137.23,2303.25,8821.58,251.21,251.21,783.17,288.0,670.88,2.51,1.0,13.29,1.03,35.23,0.7,0.96,0.98,1
1259,2025-09-21 13:29:40,7.18,21.0,39924.19,2691.01,9095.13,338.77,338.77,856.34,288.0,702.87,3.01,1.0,15.75,1.04,47.1,0.93,0.96,0.98,1
1260,2025-09-21 13:29:50,8.22,24.0,54249.42,3108.7,9410.97,471.69,471.69,961.07,288.0,740.47,3.68,1.0,18.87,1.04,65.73,1.3,0.96,0.98,1
1261,2025-09-21 13:30:00,6.21,18.0,42686.77,2688.19,8612.67,364.84,364.84,871.75,288.0,697.97,3.11,1.0,15.94,1.04,50.75,1.08,0.96,0.98,1
1262,2025-09-21 13:30:10,4.18,12.0,27413.41,2107.51,7780.91,226.38,226.38,753.65,288.0,642.39,2.34,1.0,12.08,1.03,38.13,0.75,0.96,0.98,1
1263,2025-09-21 13:30:20,2.12,6.0,5950.04,1382.96,6896.37,31.5,31.5,584.85,288.0,575.4,1.3,1.0,7.05,1.02,12.06,0.23,0.96,0.98,1
1264,2025-09-21 13:30:30,3.13,9.0,9427.12,1426.61,7250.22,65.58,65.58,610.24,288.0,589.34,1.44,1.0,7.77,1.02,17.93,0.28,0.96,0.98,1
1265,2025-09-21 13:30:40,4.15,12.0,14913.56,1619.52,7808.73,116.49,116.49,654.84,288.0,612.88,1.71,1.0,9.17,1.02,18.65,0.37,0.96,0.98,1
1266,2025-09-21 13:30:50,5.16,15.0,22051.79,1926.37,8377.78,178.47,178.47,718.55,288.0,642.19,2.08,1.0,11.08,1.03,26.06,0.52,0.96,0.98,1
1267,2025-09-21 13:31:00,6.15,18.0,30137.24,2303.24,8822.39,251.26,251.26,782.14,288.0,670.69,2.51,1.0,13.28,1.03,35.16,0.7,0.96,0.98,1
1268,2025-09-21 13:31:10,7.18,21.0,39924.13,2691.01,9095.77,338.84,338.84,855.28,288.0,702.68,3.01,1.0,15.73,1.04,47.02,0.93,0.96,0.98,1
1269,2025-09-21 13:31:20,8.22,24.0,54249.51,3108.7,9411.51,471.68,471.68,960.09,288.0,740.31,3.67,1.0,18.84,1.04,65.68,1.3,0.96,0.98,1
1270,2025-09-21 13:31:30,6.21,18.0,42967.66,2686.23,8612.78,364.69,364.69,878.94,288.0,698.97,3.11,1.0,15.97,1.04,50.71,1.08,0.96,0.99,1
1271,2025-09-21 13:31:40,4.18,12.0,27617.74,2105.28,7781.58,226.16,226.16,758.9,288.0,643.06,2.34,1.0,12.1,1.03,38.12,0.76,0.96,0.99,1
1272,2025-09-21 13:31:50,2.12,6.0,6154.19,1380.73,6897.64,31.33,31.33,590.12,288.0,576.07,1.31,1.0,7.08,1.02,12.04,0.24,0.96,0.99,1
1273,2025-09-21 13:32:00,3.13,9.0,9350.61,1426.34,7252.43,65.53,65.53,607.39,288.0,588.86,1.44,1.0,7.75,1.02,17.89,0.28,0.96,0.99,1
1274,2025-09-21 13:32:10,4.15,12.0,14913.67,1619.52,7810.57,116.48,116.48,653.96,288.0,612.72,1.71,1.0,9.16,1.02,18.6,0.37,0.96,0.99,1
1275,2025-09-21 13:32:20,5.16,15.0,22051.99,1926.37,8379.1,178.47,178.47,717.57,288.0,642.0,2.08,1.0,11.07,1.03,26.0,0.51,0.96,0.99,1
1276,2025-09-21 13:32:30,6.15,18.0,30137.28,2303.24,8823.21,251.27,251.27,781.1,288.0,670.5,2.51,1.0,13.27,1.03,35.09,0.69,0.96,0.99,1
1277,2025-09-21 13:32:40,7.18,21.0,39924.07,2691.0,9096.4,338.88,338.88,854.23,288.0,702.5,3.01,1.0,15.71,1.04,46.94,0.93,0.96,0.99,1
1278,2025-09-21 13:32:50,8.22,24.0,54249.71,3108.7,9412.06,471.8,471.8,959.11,288.0,740.16,3.67,1.0,18.82,1.04,65.62,1.3,0.96,0.99,1
1279,2025-09-21 13:33:00,6.21,18.0,43320.01,2682.0,8611.51,364.55,364.55,888.09,288.0,700.11,3.12,1.0,16.01,1.04,50.68,1.09,0.96,0.99,1
1280,2025-09-21 13:33:10,4.18,12.0,27890.24,2100.91,7780.94,225.96,225.96,766.0,288.0,643.91,2.35,1.0,12.14,1.03,38.15,0.77,0.96,0.99,1
1281,2025-09-21 13:33:20,2.12,6.0,6426.33,1376.35,6897.61,31.05,31.05,597.24,288.0,576.91,1.32,1.0,7.12,1.02,12.05,0.25,0.96,0.99,1
1282,2025-09-21 13:33:30,3.13,9.0,9270.75,1426.19,7254.72,65.51,65.51,604.44,288.0,588.41,1.43,1.0,7.73,1.02,17.89,0.27,0.96,0.99,1
1283,2025-09-21 13:33:40,4.15,12.0,14913.82,1619.52,7812.41,116.49,116.49,653.07,288.0,612.55,1.71,1.0,9.15,1.02,18.56,0.37,0.96,0.99,1
1284,2025-09-21 13:33:50,5.16,15.0,22052.19,1926.37,8380.42,178.45,178.45,716.59,288.0,641.81,2.08,1.0,11.06,1.03,25.95,0.51,0.96,0.99,1
1285,2025-09-21 13:34:00,6.15,18.0,30137.36,2303.24,8824.03,251.25,251.25,780.07,288.0,670.31,2.51,1.0,13.25,1.03,35.02,0.69,0.96,0.99,1
1286,2025-09-21 13:34:10,7.18,21.0,39924.04,2691.0,9097.03,338.81,338.81,853.19,288.0,702.31,3.01,1.0,15.69,1.04,46.86,0.93,0.96,0.99,1
